"scenario","method","replication","q","fpr","ssp","selected_count"
"Clean homoskedastic","Spearman SIS",16,0.05,0.0462311557788945,1,51
"Clean homoskedastic","Spearman SIS",16,0.1,0.0954773869346734,1,100
"Clean homoskedastic","Spearman SIS",16,0.2,0.198994974874372,1,203
"Clean homoskedastic","Spearman SIS",16,0.3,0.312562814070352,1,316
"Clean homoskedastic","mfscreen",17,0.001,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",17,0.005,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",17,0.01,0.0120603015075377,1,17
"Clean homoskedastic","mfscreen",17,0.025,0.0381909547738693,1,43
"Clean homoskedastic","mfscreen",17,0.05,0.0592964824120603,1,64
"Clean homoskedastic","mfscreen",17,0.1,0.121608040201005,1,126
"Clean homoskedastic","mfscreen",17,0.2,0.207035175879397,1,211
"Clean homoskedastic","mfscreen",17,0.3,0.303517587939699,1,307
"Clean homoskedastic","Pearson SIS",17,0.001,0.00301507537688442,1,8
"Clean homoskedastic","Pearson SIS",17,0.005,0.00703517587939699,1,12
"Clean homoskedastic","Pearson SIS",17,0.01,0.0130653266331658,1,18
"Clean homoskedastic","Pearson SIS",17,0.025,0.0381909547738693,1,43
"Clean homoskedastic","Pearson SIS",17,0.05,0.0562814070351759,1,61
"Clean homoskedastic","Pearson SIS",17,0.1,0.122613065326633,1,127
"Clean homoskedastic","Pearson SIS",17,0.2,0.205025125628141,1,209
"Clean homoskedastic","Pearson SIS",17,0.3,0.301507537688442,1,305
"Clean homoskedastic","Spearman SIS",17,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",17,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Spearman SIS",17,0.01,0.0120603015075377,1,17
"Clean homoskedastic","Spearman SIS",17,0.025,0.0351758793969849,1,40
"Clean homoskedastic","Spearman SIS",17,0.05,0.0633165829145729,1,68
"Clean homoskedastic","Spearman SIS",17,0.1,0.111557788944724,1,116
"Clean homoskedastic","Spearman SIS",17,0.2,0.213065326633166,1,217
"Clean homoskedastic","Spearman SIS",17,0.3,0.311557788944724,1,315
"Clean homoskedastic","mfscreen",18,0.001,0,1,5
"Clean homoskedastic","mfscreen",18,0.005,0.00301507537688442,1,8
"Clean homoskedastic","mfscreen",18,0.01,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",18,0.025,0.0180904522613065,1,23
"Clean homoskedastic","mfscreen",18,0.05,0.0381909547738693,1,43
"Clean homoskedastic","mfscreen",18,0.1,0.0894472361809045,1,94
"Clean homoskedastic","mfscreen",18,0.2,0.186934673366834,1,191
"Clean homoskedastic","mfscreen",18,0.3,0.293467336683417,1,297
"Clean homoskedastic","Pearson SIS",18,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",18,0.005,0.00301507537688442,1,8
"Clean homoskedastic","Pearson SIS",18,0.01,0.00603015075376884,1,11
"Clean homoskedastic","Pearson SIS",18,0.025,0.0180904522613065,1,23
"Clean homoskedastic","Pearson SIS",18,0.05,0.0371859296482412,1,42
"Clean homoskedastic","Pearson SIS",18,0.1,0.0904522613065327,1,95
"Clean homoskedastic","Pearson SIS",18,0.2,0.187939698492462,1,192
"Clean homoskedastic","Pearson SIS",18,0.3,0.28643216080402,1,290
"Clean homoskedastic","Spearman SIS",18,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",18,0.005,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",18,0.01,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",18,0.025,0.021105527638191,1,26
"Clean homoskedastic","Spearman SIS",18,0.05,0.0442211055276382,1,49
"Clean homoskedastic","Spearman SIS",18,0.1,0.0834170854271357,1,88
"Clean homoskedastic","Spearman SIS",18,0.2,0.185929648241206,1,190
"Clean homoskedastic","Spearman SIS",18,0.3,0.291457286432161,1,295
"Clean homoskedastic","mfscreen",19,0.001,0,1,5
"Clean homoskedastic","mfscreen",19,0.005,0.00402010050251256,1,9
"Clean homoskedastic","mfscreen",19,0.01,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",19,0.025,0.0170854271356784,1,22
"Clean homoskedastic","mfscreen",19,0.05,0.0452261306532663,1,50
"Clean homoskedastic","mfscreen",19,0.1,0.085427135678392,1,90
"Clean homoskedastic","mfscreen",19,0.2,0.18391959798995,1,188
"Clean homoskedastic","mfscreen",19,0.3,0.284422110552764,1,288
"Clean homoskedastic","Pearson SIS",19,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",19,0.005,0.00301507537688442,1,8
"Clean homoskedastic","Pearson SIS",19,0.01,0.00703517587939699,1,12
"Clean homoskedastic","Pearson SIS",19,0.025,0.0180904522613065,1,23
"Clean homoskedastic","Pearson SIS",19,0.05,0.0472361809045226,1,52
"Clean homoskedastic","Pearson SIS",19,0.1,0.0844221105527638,1,89
"Clean homoskedastic","Pearson SIS",19,0.2,0.186934673366834,1,191
"Clean homoskedastic","Pearson SIS",19,0.3,0.282412060301508,1,286
"Clean homoskedastic","Spearman SIS",19,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",19,0.005,0.00402010050251256,1,9
"Clean homoskedastic","Spearman SIS",19,0.01,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",19,0.025,0.0231155778894472,1,28
"Clean homoskedastic","Spearman SIS",19,0.05,0.0482412060301508,1,53
"Clean homoskedastic","Spearman SIS",19,0.1,0.0864321608040201,1,91
"Clean homoskedastic","Spearman SIS",19,0.2,0.171859296482412,1,176
"Clean homoskedastic","Spearman SIS",19,0.3,0.285427135678392,1,289
"Clean homoskedastic","mfscreen",20,0.001,0,1,5
"Clean homoskedastic","mfscreen",20,0.005,0.00301507537688442,1,8
"Clean homoskedastic","mfscreen",20,0.01,0.0110552763819095,1,16
"Clean homoskedastic","mfscreen",20,0.025,0.0170854271356784,1,22
"Clean homoskedastic","mfscreen",20,0.05,0.0442211055276382,1,49
"Clean homoskedastic","mfscreen",20,0.1,0.0944723618090452,1,99
"Clean homoskedastic","mfscreen",20,0.2,0.184924623115578,1,189
"Clean homoskedastic","mfscreen",20,0.3,0.285427135678392,1,289
"Clean homoskedastic","Pearson SIS",20,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",20,0.005,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",20,0.01,0.0100502512562814,1,15
"Clean homoskedastic","Pearson SIS",20,0.025,0.0180904522613065,1,23
"Clean homoskedastic","Pearson SIS",20,0.05,0.0402010050251256,1,45
"Clean homoskedastic","Pearson SIS",20,0.1,0.0864321608040201,1,91
"Clean homoskedastic","Pearson SIS",20,0.2,0.184924623115578,1,189
"Clean homoskedastic","Pearson SIS",20,0.3,0.281407035175879,1,285
"Clean homoskedastic","Spearman SIS",20,0.001,0,1,5
"Clean homoskedastic","Spearman SIS",20,0.005,0.00402010050251256,1,9
"Clean homoskedastic","Spearman SIS",20,0.01,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",20,0.025,0.0170854271356784,1,22
"Clean homoskedastic","Spearman SIS",20,0.05,0.0452261306532663,1,50
"Clean homoskedastic","Spearman SIS",20,0.1,0.0864321608040201,1,91
"Clean homoskedastic","Spearman SIS",20,0.2,0.185929648241206,1,190
"Clean homoskedastic","Spearman SIS",20,0.3,0.283417085427136,1,287
"Clean homoskedastic","mfscreen",21,0.001,0.00201005025125628,0,6
"Clean homoskedastic","mfscreen",21,0.005,0.00703517587939699,0,11
"Clean homoskedastic","mfscreen",21,0.01,0.0120603015075377,1,17
"Clean homoskedastic","mfscreen",21,0.025,0.0261306532663317,1,31
"Clean homoskedastic","mfscreen",21,0.05,0.0522613065326633,1,57
"Clean homoskedastic","mfscreen",21,0.1,0.108542713567839,1,113
"Clean homoskedastic","mfscreen",21,0.2,0.2,1,204
"Clean homoskedastic","mfscreen",21,0.3,0.315577889447236,1,319
"Clean homoskedastic","Pearson SIS",21,0.001,0.00100502512562814,0,5
"Clean homoskedastic","Pearson SIS",21,0.005,0.0050251256281407,0,9
"Clean homoskedastic","Pearson SIS",21,0.01,0.0110552763819095,1,16
"Clean homoskedastic","Pearson SIS",21,0.025,0.0261306532663317,1,31
"Clean homoskedastic","Pearson SIS",21,0.05,0.0492462311557789,1,54
"Clean homoskedastic","Pearson SIS",21,0.1,0.105527638190955,1,110
"Clean homoskedastic","Pearson SIS",21,0.2,0.2,1,204
"Clean homoskedastic","Pearson SIS",21,0.3,0.31356783919598,1,317
"Clean homoskedastic","Spearman SIS",21,0.001,0,0,4
"Clean homoskedastic","Spearman SIS",21,0.005,0.00703517587939699,0,11
"Clean homoskedastic","Spearman SIS",21,0.01,0.0100502512562814,1,15
"Clean homoskedastic","Spearman SIS",21,0.025,0.0241206030150754,1,29
"Clean homoskedastic","Spearman SIS",21,0.05,0.0532663316582915,1,58
"Clean homoskedastic","Spearman SIS",21,0.1,0.111557788944724,1,116
"Clean homoskedastic","Spearman SIS",21,0.2,0.212060301507538,1,216
"Clean homoskedastic","Spearman SIS",21,0.3,0.320603015075377,1,324
"Clean homoskedastic","mfscreen",22,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",22,0.005,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",22,0.01,0.014070351758794,1,19
"Clean homoskedastic","mfscreen",22,0.025,0.0381909547738693,1,43
"Clean homoskedastic","mfscreen",22,0.05,0.0623115577889447,1,67
"Clean homoskedastic","mfscreen",22,0.1,0.110552763819095,1,115
"Clean homoskedastic","mfscreen",22,0.2,0.21105527638191,1,215
"Clean homoskedastic","mfscreen",22,0.3,0.307537688442211,1,311
"Clean homoskedastic","Pearson SIS",22,0.001,0,0,4
"Clean homoskedastic","Pearson SIS",22,0.005,0.00703517587939699,1,12
"Clean homoskedastic","Pearson SIS",22,0.01,0.0130653266331658,1,18
"Clean homoskedastic","Pearson SIS",22,0.025,0.0371859296482412,1,42
"Clean homoskedastic","Pearson SIS",22,0.05,0.0592964824120603,1,64
"Clean homoskedastic","Pearson SIS",22,0.1,0.105527638190955,1,110
"Clean homoskedastic","Pearson SIS",22,0.2,0.21105527638191,1,215
"Clean homoskedastic","Pearson SIS",22,0.3,0.309547738693467,1,313
"Clean homoskedastic","Spearman SIS",22,0.001,0.00100502512562814,0,5
"Clean homoskedastic","Spearman SIS",22,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Spearman SIS",22,0.01,0.0130653266331658,1,18
"Clean homoskedastic","Spearman SIS",22,0.025,0.0331658291457286,1,38
"Clean homoskedastic","Spearman SIS",22,0.05,0.0623115577889447,1,67
"Clean homoskedastic","Spearman SIS",22,0.1,0.112562814070352,1,117
"Clean homoskedastic","Spearman SIS",22,0.2,0.206030150753769,1,210
"Clean homoskedastic","Spearman SIS",22,0.3,0.304522613065327,1,308
"Clean homoskedastic","mfscreen",23,0.001,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",23,0.005,0.00804020100502513,1,13
"Clean homoskedastic","mfscreen",23,0.01,0.0110552763819095,1,16
"Clean homoskedastic","mfscreen",23,0.025,0.0221105527638191,1,27
"Clean homoskedastic","mfscreen",23,0.05,0.0532663316582915,1,58
"Clean homoskedastic","mfscreen",23,0.1,0.108542713567839,1,113
"Clean homoskedastic","mfscreen",23,0.2,0.206030150753769,1,210
"Clean homoskedastic","mfscreen",23,0.3,0.308542713567839,1,312
"Clean homoskedastic","Pearson SIS",23,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",23,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Pearson SIS",23,0.01,0.0120603015075377,1,17
"Clean homoskedastic","Pearson SIS",23,0.025,0.0221105527638191,1,27
"Clean homoskedastic","Pearson SIS",23,0.05,0.0522613065326633,1,57
"Clean homoskedastic","Pearson SIS",23,0.1,0.10251256281407,1,107
"Clean homoskedastic","Pearson SIS",23,0.2,0.203015075376884,1,207
"Clean homoskedastic","Pearson SIS",23,0.3,0.306532663316583,1,310
"Clean homoskedastic","Spearman SIS",23,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",23,0.005,0.00703517587939699,1,12
"Clean homoskedastic","Spearman SIS",23,0.01,0.0120603015075377,1,17
"Clean homoskedastic","Spearman SIS",23,0.025,0.0231155778894472,1,28
"Clean homoskedastic","Spearman SIS",23,0.05,0.0582914572864322,1,63
"Clean homoskedastic","Spearman SIS",23,0.1,0.100502512562814,1,105
"Clean homoskedastic","Spearman SIS",23,0.2,0.201005025125628,1,205
"Clean homoskedastic","Spearman SIS",23,0.3,0.294472361809045,1,298
"Clean homoskedastic","mfscreen",24,0.001,0.00301507537688442,1,8
"Clean homoskedastic","mfscreen",24,0.005,0.0100502512562814,1,15
"Clean homoskedastic","mfscreen",24,0.01,0.0150753768844221,1,20
"Clean homoskedastic","mfscreen",24,0.025,0.0381909547738693,1,43
"Clean homoskedastic","mfscreen",24,0.05,0.0562814070351759,1,61
"Clean homoskedastic","mfscreen",24,0.1,0.104522613065327,1,109
"Clean homoskedastic","mfscreen",24,0.2,0.196984924623116,1,201
"Clean homoskedastic","mfscreen",24,0.3,0.29748743718593,1,301
"Clean homoskedastic","Pearson SIS",24,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",24,0.005,0.00904522613065327,1,14
"Clean homoskedastic","Pearson SIS",24,0.01,0.0130653266331658,1,18
"Clean homoskedastic","Pearson SIS",24,0.025,0.0361809045226131,1,41
"Clean homoskedastic","Pearson SIS",24,0.05,0.057286432160804,1,62
"Clean homoskedastic","Pearson SIS",24,0.1,0.101507537688442,1,106
"Clean homoskedastic","Pearson SIS",24,0.2,0.195979899497487,1,200
"Clean homoskedastic","Pearson SIS",24,0.3,0.298492462311558,1,302
"Clean homoskedastic","Spearman SIS",24,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",24,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Spearman SIS",24,0.01,0.014070351758794,1,19
"Clean homoskedastic","Spearman SIS",24,0.025,0.0321608040201005,1,37
"Clean homoskedastic","Spearman SIS",24,0.05,0.0512562814070352,1,56
"Clean homoskedastic","Spearman SIS",24,0.1,0.100502512562814,1,105
"Clean homoskedastic","Spearman SIS",24,0.2,0.207035175879397,1,211
"Clean homoskedastic","Spearman SIS",24,0.3,0.309547738693467,1,313
"Clean homoskedastic","mfscreen",25,0.001,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",25,0.005,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",25,0.01,0.0110552763819095,1,16
"Clean homoskedastic","mfscreen",25,0.025,0.0241206030150754,1,29
"Clean homoskedastic","mfscreen",25,0.05,0.0532663316582915,1,58
"Clean homoskedastic","mfscreen",25,0.1,0.107537688442211,1,112
"Clean homoskedastic","mfscreen",25,0.2,0.207035175879397,1,211
"Clean homoskedastic","mfscreen",25,0.3,0.321608040201005,1,325
"Clean homoskedastic","Pearson SIS",25,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",25,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",25,0.01,0.0100502512562814,1,15
"Clean homoskedastic","Pearson SIS",25,0.025,0.0251256281407035,1,30
"Clean homoskedastic","Pearson SIS",25,0.05,0.0482412060301508,1,53
"Clean homoskedastic","Pearson SIS",25,0.1,0.110552763819095,1,115
"Clean homoskedastic","Pearson SIS",25,0.2,0.210050251256281,1,214
"Clean homoskedastic","Pearson SIS",25,0.3,0.314572864321608,1,318
"Clean homoskedastic","Spearman SIS",25,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",25,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Spearman SIS",25,0.01,0.0130653266331658,1,18
"Clean homoskedastic","Spearman SIS",25,0.025,0.0281407035175879,1,33
"Clean homoskedastic","Spearman SIS",25,0.05,0.0512562814070352,1,56
"Clean homoskedastic","Spearman SIS",25,0.1,0.106532663316583,1,111
"Clean homoskedastic","Spearman SIS",25,0.2,0.204020100502513,1,208
"Clean homoskedastic","Spearman SIS",25,0.3,0.311557788944724,1,315
"Clean homoskedastic","mfscreen",26,0.001,0.00301507537688442,1,8
"Clean homoskedastic","mfscreen",26,0.005,0.0050251256281407,1,10
"Clean homoskedastic","mfscreen",26,0.01,0.00804020100502513,1,13
"Clean homoskedastic","mfscreen",26,0.025,0.0190954773869347,1,24
"Clean homoskedastic","mfscreen",26,0.05,0.0452261306532663,1,50
"Clean homoskedastic","mfscreen",26,0.1,0.092462311557789,1,97
"Clean homoskedastic","mfscreen",26,0.2,0.204020100502513,1,208
"Clean homoskedastic","mfscreen",26,0.3,0.311557788944724,1,315
"Clean homoskedastic","Pearson SIS",26,0.001,0.00301507537688442,1,8
"Clean homoskedastic","Pearson SIS",26,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Pearson SIS",26,0.01,0.00703517587939699,1,12
"Clean homoskedastic","Pearson SIS",26,0.025,0.0180904522613065,1,23
"Clean homoskedastic","Pearson SIS",26,0.05,0.0472361809045226,1,52
"Clean homoskedastic","Pearson SIS",26,0.1,0.0904522613065327,1,95
"Clean homoskedastic","Pearson SIS",26,0.2,0.204020100502513,1,208
"Clean homoskedastic","Pearson SIS",26,0.3,0.311557788944724,1,315
"Clean homoskedastic","Spearman SIS",26,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",26,0.005,0.0050251256281407,1,10
"Clean homoskedastic","Spearman SIS",26,0.01,0.00904522613065327,1,14
"Clean homoskedastic","Spearman SIS",26,0.025,0.021105527638191,1,26
"Clean homoskedastic","Spearman SIS",26,0.05,0.0462311557788945,1,51
"Clean homoskedastic","Spearman SIS",26,0.1,0.0964824120603015,1,101
"Clean homoskedastic","Spearman SIS",26,0.2,0.197989949748744,1,202
"Clean homoskedastic","Spearman SIS",26,0.3,0.290452261306533,1,294
"Clean homoskedastic","mfscreen",27,0.001,0,1,5
"Clean homoskedastic","mfscreen",27,0.005,0.00603015075376884,1,11
"Clean homoskedastic","mfscreen",27,0.01,0.00904522613065327,1,14
"Clean homoskedastic","mfscreen",27,0.025,0.0271356783919598,1,32
"Clean homoskedastic","mfscreen",27,0.05,0.0532663316582915,1,58
"Clean homoskedastic","mfscreen",27,0.1,0.103517587939698,1,108
"Clean homoskedastic","mfscreen",27,0.2,0.196984924623116,1,201
"Clean homoskedastic","mfscreen",27,0.3,0.309547738693467,1,313
"Clean homoskedastic","Pearson SIS",27,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Pearson SIS",27,0.005,0.0050251256281407,1,10
"Clean homoskedastic","Pearson SIS",27,0.01,0.0100502512562814,1,15
"Clean homoskedastic","Pearson SIS",27,0.025,0.0271356783919598,1,32
"Clean homoskedastic","Pearson SIS",27,0.05,0.050251256281407,1,55
"Clean homoskedastic","Pearson SIS",27,0.1,0.101507537688442,1,106
"Clean homoskedastic","Pearson SIS",27,0.2,0.196984924623116,1,201
"Clean homoskedastic","Pearson SIS",27,0.3,0.307537688442211,1,311
"Clean homoskedastic","Spearman SIS",27,0.001,0,1,5
"Clean homoskedastic","Spearman SIS",27,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",27,0.01,0.0110552763819095,1,16
"Clean homoskedastic","Spearman SIS",27,0.025,0.0271356783919598,1,32
"Clean homoskedastic","Spearman SIS",27,0.05,0.0522613065326633,1,57
"Clean homoskedastic","Spearman SIS",27,0.1,0.105527638190955,1,110
"Clean homoskedastic","Spearman SIS",27,0.2,0.209045226130653,1,213
"Clean homoskedastic","Spearman SIS",27,0.3,0.285427135678392,1,289
"Clean homoskedastic","mfscreen",28,0.001,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",28,0.005,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",28,0.01,0.0150753768844221,1,20
"Clean homoskedastic","mfscreen",28,0.025,0.0311557788944724,1,36
"Clean homoskedastic","mfscreen",28,0.05,0.057286432160804,1,62
"Clean homoskedastic","mfscreen",28,0.1,0.111557788944724,1,116
"Clean homoskedastic","mfscreen",28,0.2,0.210050251256281,1,214
"Clean homoskedastic","mfscreen",28,0.3,0.312562814070352,1,316
"Clean homoskedastic","Pearson SIS",28,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",28,0.005,0.00703517587939699,1,12
"Clean homoskedastic","Pearson SIS",28,0.01,0.0170854271356784,1,22
"Clean homoskedastic","Pearson SIS",28,0.025,0.0291457286432161,1,34
"Clean homoskedastic","Pearson SIS",28,0.05,0.0542713567839196,1,59
"Clean homoskedastic","Pearson SIS",28,0.1,0.11356783919598,1,118
"Clean homoskedastic","Pearson SIS",28,0.2,0.209045226130653,1,213
"Clean homoskedastic","Pearson SIS",28,0.3,0.311557788944724,1,315
"Clean homoskedastic","Spearman SIS",28,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",28,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Spearman SIS",28,0.01,0.014070351758794,1,19
"Clean homoskedastic","Spearman SIS",28,0.025,0.0311557788944724,1,36
"Clean homoskedastic","Spearman SIS",28,0.05,0.0532663316582915,1,58
"Clean homoskedastic","Spearman SIS",28,0.1,0.112562814070352,1,117
"Clean homoskedastic","Spearman SIS",28,0.2,0.196984924623116,1,201
"Clean homoskedastic","Spearman SIS",28,0.3,0.290452261306533,1,294
"Clean homoskedastic","mfscreen",29,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",29,0.005,0.00402010050251256,1,9
"Clean homoskedastic","mfscreen",29,0.01,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",29,0.025,0.0221105527638191,1,27
"Clean homoskedastic","mfscreen",29,0.05,0.0422110552763819,1,47
"Clean homoskedastic","mfscreen",29,0.1,0.108542713567839,1,113
"Clean homoskedastic","mfscreen",29,0.2,0.220100502512563,1,224
"Clean homoskedastic","mfscreen",29,0.3,0.333668341708543,1,337
"Clean homoskedastic","Pearson SIS",29,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",29,0.005,0.00402010050251256,1,9
"Clean homoskedastic","Pearson SIS",29,0.01,0.0050251256281407,1,10
