"replication","method","alpha","tpr","fpr","fdr","selected_count","ssp","covered"
39,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
39,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
40,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
40,"mfscreen",0.1,1,0.00100806451612903,0.111111111111111,9,1,0
40,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
40,"mfscreen",0.2,1,0.00100806451612903,0.111111111111111,9,1,1
40,"mfscreen",0.25,1,0.00201612903225806,0.2,10,1,1
40,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
40,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
40,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
40,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
40,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
40,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
40,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
40,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
40,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
40,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
40,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
40,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
40,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
40,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
40,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
41,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
41,"mfscreen",0.1,1,0.00100806451612903,0.111111111111111,9,1,0
41,"mfscreen",0.15,1,0.00201612903225806,0.2,10,1,0
41,"mfscreen",0.2,1,0.00201612903225806,0.2,10,1,1
41,"mfscreen",0.25,1,0.0030241935483871,0.272727272727273,11,1,0
41,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
41,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
41,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
41,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
41,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
41,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
41,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
41,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
41,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
41,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
41,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
41,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
41,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
41,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
41,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
42,"mfscreen",0.05,1,0,0,8,1,1
42,"mfscreen",0.1,1,0,0,8,1,1
42,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
42,"mfscreen",0.2,1,0.00100806451612903,0.111111111111111,9,1,1
42,"mfscreen",0.25,1,0.00100806451612903,0.111111111111111,9,1,1
42,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
42,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
42,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
42,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
42,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
42,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
42,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
42,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
42,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
42,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
42,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
42,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
42,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
42,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
42,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
43,"mfscreen",0.05,1,0,0,8,1,1
43,"mfscreen",0.1,1,0.00201612903225806,0.2,10,1,0
43,"mfscreen",0.15,1,0.00201612903225806,0.2,10,1,0
43,"mfscreen",0.2,1,0.00201612903225806,0.2,10,1,1
43,"mfscreen",0.25,1,0.00201612903225806,0.2,10,1,1
43,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
43,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
43,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
43,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
43,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
43,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
43,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
43,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
43,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
43,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
43,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
43,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
43,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
43,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
43,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
44,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
44,"mfscreen",0.1,1,0.0030241935483871,0.272727272727273,11,1,0
44,"mfscreen",0.15,1,0.0030241935483871,0.272727272727273,11,1,0
44,"mfscreen",0.2,1,0.00403225806451613,0.333333333333333,12,1,0
44,"mfscreen",0.25,1,0.00403225806451613,0.333333333333333,12,1,0
44,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
44,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
44,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
44,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
44,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
44,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
44,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
44,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
44,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
44,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
44,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
44,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
44,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
44,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
44,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
45,"mfscreen",0.05,1,0,0,8,1,1
45,"mfscreen",0.1,1,0,0,8,1,1
45,"mfscreen",0.15,1,0,0,8,1,1
45,"mfscreen",0.2,1,0,0,8,1,1
45,"mfscreen",0.25,1,0.00100806451612903,0.111111111111111,9,1,1
45,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
45,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
45,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
45,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
45,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
45,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
45,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
45,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
45,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
45,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
45,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
45,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
45,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
45,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
45,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
46,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
46,"mfscreen",0.1,1,0.00201612903225806,0.2,10,1,0
46,"mfscreen",0.15,1,0.0030241935483871,0.272727272727273,11,1,0
46,"mfscreen",0.2,1,0.00403225806451613,0.333333333333333,12,1,0
46,"mfscreen",0.25,1,0.00504032258064516,0.384615384615385,13,1,0
46,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
46,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
46,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
46,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
46,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
46,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
46,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
46,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
46,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
46,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
46,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
46,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
46,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
46,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
46,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
47,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
47,"mfscreen",0.1,1,0.00201612903225806,0.2,10,1,0
47,"mfscreen",0.15,1,0.00201612903225806,0.2,10,1,0
47,"mfscreen",0.2,1,0.00201612903225806,0.2,10,1,1
47,"mfscreen",0.25,1,0.00201612903225806,0.2,10,1,1
47,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
47,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
47,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
47,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
47,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
47,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
47,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
47,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
47,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
47,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
47,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
47,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
47,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
47,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
47,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
48,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
48,"mfscreen",0.1,1,0.00100806451612903,0.111111111111111,9,1,0
48,"mfscreen",0.15,1,0.00201612903225806,0.2,10,1,0
48,"mfscreen",0.2,1,0.0030241935483871,0.272727272727273,11,1,0
48,"mfscreen",0.25,1,0.00403225806451613,0.333333333333333,12,1,0
48,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
48,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
48,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
48,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
48,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
48,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
48,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
48,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
48,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
48,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
48,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
48,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
48,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
48,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
48,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
49,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
49,"mfscreen",0.1,1,0.00201612903225806,0.2,10,1,0
49,"mfscreen",0.15,1,0.00201612903225806,0.2,10,1,0
49,"mfscreen",0.2,1,0.0030241935483871,0.272727272727273,11,1,0
49,"mfscreen",0.25,1,0.0030241935483871,0.272727272727273,11,1,0
49,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
49,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
49,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
49,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
49,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
49,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
49,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
49,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
49,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
49,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
49,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
49,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
49,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
49,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
49,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
50,"mfscreen",0.05,1,0.00201612903225806,0.2,10,1,0
50,"mfscreen",0.1,1,0.00201612903225806,0.2,10,1,0
50,"mfscreen",0.15,1,0.0030241935483871,0.272727272727273,11,1,0
50,"mfscreen",0.2,1,0.0030241935483871,0.272727272727273,11,1,0
50,"mfscreen",0.25,1,0.00504032258064516,0.384615384615385,13,1,0
50,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
50,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
50,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
50,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
50,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
50,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
50,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
50,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
50,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
50,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
50,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
50,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
50,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
50,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
50,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
51,"mfscreen",0.05,1,0,0,8,1,1
51,"mfscreen",0.1,1,0.00100806451612903,0.111111111111111,9,1,0
51,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
51,"mfscreen",0.2,1,0.0030241935483871,0.272727272727273,11,1,0
51,"mfscreen",0.25,1,0.0030241935483871,0.272727272727273,11,1,0
51,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
51,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
51,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
51,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
51,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
51,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
51,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
51,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
51,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
51,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
51,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
51,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
51,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
51,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
51,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
52,"mfscreen",0.05,1,0,0,8,1,1
52,"mfscreen",0.1,1,0.00100806451612903,0.111111111111111,9,1,0
52,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
52,"mfscreen",0.2,1,0.00201612903225806,0.2,10,1,1
52,"mfscreen",0.25,1,0.0030241935483871,0.272727272727273,11,1,0
52,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
52,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
52,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
52,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
52,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
52,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
52,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
52,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
52,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
52,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
52,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
52,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
52,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
52,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
52,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
53,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
53,"mfscreen",0.1,1,0.00100806451612903,0.111111111111111,9,1,0
53,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
53,"mfscreen",0.2,1,0.00100806451612903,0.111111111111111,9,1,1
53,"mfscreen",0.25,1,0.00201612903225806,0.2,10,1,1
53,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
53,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
53,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
53,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
53,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
53,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
53,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
53,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
53,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
53,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
53,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
53,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
53,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
53,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
53,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
54,"mfscreen",0.05,1,0.00100806451612903,0.111111111111111,9,1,0
54,"mfscreen",0.1,1,0.0030241935483871,0.272727272727273,11,1,0
54,"mfscreen",0.15,1,0.0030241935483871,0.272727272727273,11,1,0
54,"mfscreen",0.2,1,0.0030241935483871,0.272727272727273,11,1,0
54,"mfscreen",0.25,1,0.00403225806451613,0.333333333333333,12,1,0
54,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
54,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
54,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
54,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
54,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
54,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
54,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
54,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
54,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
54,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
54,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
54,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
54,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
54,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
54,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
55,"mfscreen",0.05,1,0,0,8,1,1
55,"mfscreen",0.1,1,0,0,8,1,1
55,"mfscreen",0.15,1,0,0,8,1,1
55,"mfscreen",0.2,1,0,0,8,1,1
55,"mfscreen",0.25,1,0,0,8,1,1
55,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
55,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
55,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
55,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
55,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
55,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
55,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
55,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
55,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
55,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
55,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
55,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
55,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
55,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
55,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
56,"mfscreen",0.05,0.875,0,0,7,0,1
56,"mfscreen",0.1,0.875,0.00100806451612903,0.125,8,0,0
56,"mfscreen",0.15,0.875,0.00201612903225806,0.222222222222222,9,0,0
56,"mfscreen",0.2,1,0.0030241935483871,0.272727272727273,11,1,0
56,"mfscreen",0.25,1,0.00403225806451613,0.333333333333333,12,1,0
56,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
56,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
56,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
56,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
56,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
56,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
56,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
56,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
56,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
56,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
56,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
56,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
56,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
56,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
56,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
57,"mfscreen",0.05,1,0,0,8,1,1
57,"mfscreen",0.1,1,0,0,8,1,1
57,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
57,"mfscreen",0.2,1,0.00100806451612903,0.111111111111111,9,1,1
57,"mfscreen",0.25,1,0.00403225806451613,0.333333333333333,12,1,0
57,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
57,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
57,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
57,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
57,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
57,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
57,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
57,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
57,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
57,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
57,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
57,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
57,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
57,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
57,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
58,"mfscreen",0.05,1,0.00201612903225806,0.2,10,1,0
58,"mfscreen",0.1,1,0.00403225806451613,0.333333333333333,12,1,0
58,"mfscreen",0.15,1,0.00403225806451613,0.333333333333333,12,1,0
58,"mfscreen",0.2,1,0.00403225806451613,0.333333333333333,12,1,0
58,"mfscreen",0.25,1,0.00403225806451613,0.333333333333333,12,1,0
58,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
58,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
58,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
58,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
58,"Pearson SIS",0.25,1,0.0423387096774194,0.84,50,1,0
58,"Spearman SIS",0.05,1,0.0423387096774194,0.84,50,1,0
58,"Spearman SIS",0.1,1,0.0423387096774194,0.84,50,1,0
58,"Spearman SIS",0.15,1,0.0423387096774194,0.84,50,1,0
58,"Spearman SIS",0.2,1,0.0423387096774194,0.84,50,1,0
58,"Spearman SIS",0.25,1,0.0423387096774194,0.84,50,1,0
58,"Logistic SIS",0.05,1,0.0423387096774194,0.84,50,1,0
58,"Logistic SIS",0.1,1,0.0423387096774194,0.84,50,1,0
58,"Logistic SIS",0.15,1,0.0423387096774194,0.84,50,1,0
58,"Logistic SIS",0.2,1,0.0423387096774194,0.84,50,1,0
58,"Logistic SIS",0.25,1,0.0423387096774194,0.84,50,1,0
59,"mfscreen",0.05,0.875,0,0,7,0,1
59,"mfscreen",0.1,1,0,0,8,1,1
59,"mfscreen",0.15,1,0.00100806451612903,0.111111111111111,9,1,1
59,"mfscreen",0.2,1,0.00201612903225806,0.2,10,1,1
59,"mfscreen",0.25,1,0.00201612903225806,0.2,10,1,1
59,"Pearson SIS",0.05,1,0.0423387096774194,0.84,50,1,0
59,"Pearson SIS",0.1,1,0.0423387096774194,0.84,50,1,0
59,"Pearson SIS",0.15,1,0.0423387096774194,0.84,50,1,0
59,"Pearson SIS",0.2,1,0.0423387096774194,0.84,50,1,0
