"replication","method","parameter","parameter_label","fdr","fpr","tpr","ssp","selected_count"
41,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
42,"mfscreen",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
42,"mfscreen",20,"top 20",0.4,0.0040281973816717,0.857142857142857,0,20
42,"mfscreen",30,"top 30",0.6,0.00906344410876133,0.857142857142857,0,30
42,"mfscreen",40,"top 40",0.7,0.014098690835851,0.857142857142857,0,40
42,"mfscreen",60,"top 60",0.8,0.0241691842900302,0.857142857142857,0,60
42,"mfscreen",80,"top 80",0.85,0.0342396777442095,0.857142857142857,0,80
42,"mfscreen",120,"top 120",0.9,0.054380664652568,0.857142857142857,0,120
42,"mfscreen",160,"top 160",0.925,0.0745216515609265,0.857142857142857,0,160
42,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
42,"Pearson SIS",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
42,"Pearson SIS",20,"top 20",0.4,0.0040281973816717,0.857142857142857,0,20
42,"Pearson SIS",30,"top 30",0.6,0.00906344410876133,0.857142857142857,0,30
42,"Pearson SIS",40,"top 40",0.7,0.014098690835851,0.857142857142857,0,40
42,"Pearson SIS",60,"top 60",0.8,0.0241691842900302,0.857142857142857,0,60
42,"Pearson SIS",80,"top 80",0.85,0.0342396777442095,0.857142857142857,0,80
42,"Pearson SIS",120,"top 120",0.9,0.054380664652568,0.857142857142857,0,120
42,"Pearson SIS",160,"top 160",0.925,0.0745216515609265,0.857142857142857,0,160
42,"Pearson SIS",220,"top 220",0.945454545454545,0.104733131923464,0.857142857142857,0,220
42,"Spearman SIS",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
42,"Spearman SIS",20,"top 20",0.4,0.0040281973816717,0.857142857142857,0,20
42,"Spearman SIS",30,"top 30",0.6,0.00906344410876133,0.857142857142857,0,30
42,"Spearman SIS",40,"top 40",0.7,0.014098690835851,0.857142857142857,0,40
42,"Spearman SIS",60,"top 60",0.8,0.0241691842900302,0.857142857142857,0,60
42,"Spearman SIS",80,"top 80",0.85,0.0342396777442095,0.857142857142857,0,80
42,"Spearman SIS",120,"top 120",0.9,0.054380664652568,0.857142857142857,0,120
42,"Spearman SIS",160,"top 160",0.925,0.0745216515609265,0.857142857142857,0,160
42,"Spearman SIS",220,"top 220",0.945454545454545,0.104733131923464,0.857142857142857,0,220
42,"Logistic SIS",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
42,"Logistic SIS",20,"top 20",0.4,0.0040281973816717,0.857142857142857,0,20
42,"Logistic SIS",30,"top 30",0.6,0.00906344410876133,0.857142857142857,0,30
42,"Logistic SIS",40,"top 40",0.7,0.014098690835851,0.857142857142857,0,40
42,"Logistic SIS",60,"top 60",0.8,0.0241691842900302,0.857142857142857,0,60
42,"Logistic SIS",80,"top 80",0.85,0.0342396777442095,0.857142857142857,0,80
42,"Logistic SIS",120,"top 120",0.9,0.054380664652568,0.857142857142857,0,120
42,"Logistic SIS",160,"top 160",0.925,0.0745216515609265,0.857142857142857,0,160
42,"Logistic SIS",220,"top 220",0.945454545454545,0.104733131923464,0.857142857142857,0,220
43,"mfscreen",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
43,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
43,"mfscreen",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
43,"mfscreen",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
43,"mfscreen",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
43,"mfscreen",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
43,"mfscreen",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
43,"mfscreen",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
43,"mfscreen",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
43,"Pearson SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
43,"Pearson SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
43,"Pearson SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
43,"Pearson SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
43,"Pearson SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
43,"Pearson SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
43,"Pearson SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
43,"Pearson SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
43,"Pearson SIS",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
43,"Spearman SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
43,"Spearman SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
43,"Spearman SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
43,"Spearman SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
43,"Spearman SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
43,"Spearman SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
43,"Spearman SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
43,"Spearman SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
43,"Spearman SIS",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
43,"Logistic SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
43,"Logistic SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
43,"Logistic SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
43,"Logistic SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
43,"Logistic SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
43,"Logistic SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
43,"Logistic SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
43,"Logistic SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
43,"Logistic SIS",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
44,"mfscreen",14,"top 14",0,0,1,1,14
44,"mfscreen",20,"top 20",0.3,0.00302114803625378,1,1,20
44,"mfscreen",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
44,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
44,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
44,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
44,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
44,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
44,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
44,"Pearson SIS",14,"top 14",0,0,1,1,14
44,"Pearson SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
44,"Pearson SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
44,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
44,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
44,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
44,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
44,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
44,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
44,"Spearman SIS",14,"top 14",0,0,1,1,14
44,"Spearman SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
44,"Spearman SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
44,"Spearman SIS",40,"top 40",0.65,0.013091641490433,1,1,40
44,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
44,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
44,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
44,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
44,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
44,"Logistic SIS",14,"top 14",0,0,1,1,14
44,"Logistic SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
44,"Logistic SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
44,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
44,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
44,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
44,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
44,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
44,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
45,"mfscreen",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
45,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
45,"mfscreen",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
45,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
45,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
45,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
45,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
45,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
45,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
45,"Pearson SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
45,"Pearson SIS",20,"top 20",0.4,0.0040281973816717,0.857142857142857,0,20
45,"Pearson SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
45,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
45,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
45,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
45,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
45,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
45,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
45,"Spearman SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
45,"Spearman SIS",20,"top 20",0.4,0.0040281973816717,0.857142857142857,0,20
45,"Spearman SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
45,"Spearman SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
45,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
45,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
45,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
45,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
45,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
45,"Logistic SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
45,"Logistic SIS",20,"top 20",0.4,0.0040281973816717,0.857142857142857,0,20
45,"Logistic SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
45,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
45,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
45,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
45,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
45,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
45,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
46,"mfscreen",14,"top 14",0,0,1,1,14
46,"mfscreen",20,"top 20",0.3,0.00302114803625378,1,1,20
46,"mfscreen",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
46,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
46,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
46,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
46,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
46,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
46,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
46,"Pearson SIS",14,"top 14",0,0,1,1,14
46,"Pearson SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
46,"Pearson SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
46,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
46,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
46,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
46,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
46,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
46,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
46,"Spearman SIS",14,"top 14",0.142857142857143,0.00100704934541793,0.857142857142857,0,14
46,"Spearman SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
46,"Spearman SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
46,"Spearman SIS",40,"top 40",0.65,0.013091641490433,1,1,40
46,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
46,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
46,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
46,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
46,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
46,"Logistic SIS",14,"top 14",0,0,1,1,14
46,"Logistic SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
46,"Logistic SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
46,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
46,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
46,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
46,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
46,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
46,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
47,"mfscreen",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
47,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
47,"mfscreen",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
47,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
47,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
47,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
47,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
47,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
47,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
47,"Pearson SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
47,"Pearson SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
47,"Pearson SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
47,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
47,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
47,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
47,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
47,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
47,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
47,"Spearman SIS",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
47,"Spearman SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
47,"Spearman SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
47,"Spearman SIS",40,"top 40",0.65,0.013091641490433,1,1,40
47,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
47,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
47,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
47,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
47,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
47,"Logistic SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
47,"Logistic SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
47,"Logistic SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
47,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
47,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
47,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
47,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
47,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
47,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
48,"mfscreen",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
48,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
48,"mfscreen",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
48,"mfscreen",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
48,"mfscreen",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
48,"mfscreen",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
48,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
48,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
48,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
48,"Pearson SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
48,"Pearson SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
48,"Pearson SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
48,"Pearson SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
48,"Pearson SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
48,"Pearson SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
48,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
48,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
48,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
48,"Spearman SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
48,"Spearman SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
48,"Spearman SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
48,"Spearman SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
48,"Spearman SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
48,"Spearman SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
48,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
48,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
48,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
48,"Logistic SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
48,"Logistic SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
48,"Logistic SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
48,"Logistic SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
48,"Logistic SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
48,"Logistic SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
48,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
48,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
48,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
49,"mfscreen",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
49,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
49,"mfscreen",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
49,"mfscreen",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
49,"mfscreen",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
49,"mfscreen",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
49,"mfscreen",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
49,"mfscreen",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
49,"mfscreen",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
49,"Pearson SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
49,"Pearson SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
49,"Pearson SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
49,"Pearson SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
49,"Pearson SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
49,"Pearson SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
49,"Pearson SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
49,"Pearson SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
49,"Pearson SIS",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
49,"Spearman SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
49,"Spearman SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
49,"Spearman SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
49,"Spearman SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
49,"Spearman SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
49,"Spearman SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
49,"Spearman SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
49,"Spearman SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
49,"Spearman SIS",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
49,"Logistic SIS",14,"top 14",0.0714285714285714,0.000503524672708963,0.928571428571429,0,14
49,"Logistic SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
49,"Logistic SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
49,"Logistic SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
49,"Logistic SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
49,"Logistic SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
49,"Logistic SIS",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
49,"Logistic SIS",160,"top 160",0.91875,0.0740181268882175,0.928571428571429,0,160
49,"Logistic SIS",220,"top 220",0.940909090909091,0.104229607250755,0.928571428571429,0,220
50,"mfscreen",14,"top 14",0,0,1,1,14
50,"mfscreen",20,"top 20",0.3,0.00302114803625378,1,1,20
50,"mfscreen",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
50,"mfscreen",40,"top 40",0.65,0.013091641490433,1,1,40
50,"mfscreen",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
50,"mfscreen",80,"top 80",0.825,0.0332326283987915,1,1,80
50,"mfscreen",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
50,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
50,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
50,"Pearson SIS",14,"top 14",0,0,1,1,14
50,"Pearson SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
50,"Pearson SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
50,"Pearson SIS",40,"top 40",0.65,0.013091641490433,1,1,40
50,"Pearson SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
50,"Pearson SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
50,"Pearson SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
50,"Pearson SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
50,"Pearson SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
50,"Spearman SIS",14,"top 14",0,0,1,1,14
50,"Spearman SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
50,"Spearman SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
50,"Spearman SIS",40,"top 40",0.65,0.013091641490433,1,1,40
50,"Spearman SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
50,"Spearman SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
50,"Spearman SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
50,"Spearman SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
50,"Spearman SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
50,"Logistic SIS",14,"top 14",0,0,1,1,14
50,"Logistic SIS",20,"top 20",0.3,0.00302114803625378,1,1,20
50,"Logistic SIS",30,"top 30",0.533333333333333,0.0080563947633434,1,1,30
50,"Logistic SIS",40,"top 40",0.65,0.013091641490433,1,1,40
50,"Logistic SIS",60,"top 60",0.766666666666667,0.0231621349446123,1,1,60
50,"Logistic SIS",80,"top 80",0.825,0.0332326283987915,1,1,80
50,"Logistic SIS",120,"top 120",0.883333333333333,0.05337361530715,1,1,120
50,"Logistic SIS",160,"top 160",0.9125,0.0735146022155086,1,1,160
50,"Logistic SIS",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
51,"mfscreen",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
51,"mfscreen",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
51,"mfscreen",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
51,"mfscreen",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
51,"mfscreen",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
51,"mfscreen",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
51,"mfscreen",120,"top 120",0.891666666666667,0.053877139979859,0.928571428571429,0,120
51,"mfscreen",160,"top 160",0.9125,0.0735146022155086,1,1,160
51,"mfscreen",220,"top 220",0.936363636363636,0.103726082578046,1,1,220
51,"Pearson SIS",14,"top 14",0.214285714285714,0.00151057401812689,0.785714285714286,0,14
51,"Pearson SIS",20,"top 20",0.35,0.00352467270896274,0.928571428571429,0,20
51,"Pearson SIS",30,"top 30",0.566666666666667,0.00855991943605237,0.928571428571429,0,30
51,"Pearson SIS",40,"top 40",0.675,0.013595166163142,0.928571428571429,0,40
51,"Pearson SIS",60,"top 60",0.783333333333333,0.0236656596173212,0.928571428571429,0,60
51,"Pearson SIS",80,"top 80",0.8375,0.0337361530715005,0.928571428571429,0,80
